date,country,first_dose,cumulation,population,percentage
2021-06-14,Europe,4363835.851308067,382502364.9970132,748000882,0.5113661951497716
2021-06-15,Europe,4427771.813397262,386930136.8104105,748000882,0.5172856692038105
2021-06-16,Europe,4454246.11413978,391384382.9245503,748000882,0.5232405366663061
2021-06-17,Europe,4440372.820020999,395824755.74457127,748000882,0.5291768569660206
2021-06-18,Europe,4502137.367795546,400326893.1123668,748000882,0.5351957500932022
2021-06-19,Europe,4531016.897834599,404857910.0102014,748000882,0.5412532521722366
2021-06-20,Europe,4516972.903791499,409374882.9139929,748000882,0.5472919788803041
2021-06-21,Europe,4576532.345033227,413951415.2590261,748000882,0.5534103304159287
2021-06-22,Europe,4607697.260666495,418559112.5196926,748000882,0.559570346228138
2021-06-23,Europe,4593630.7945369845,423152743.3142296,748000882,0.5657115566265196
2021-06-24,Europe,4650960.833237884,427803704.1474675,748000882,0.5719294113712924
2021-06-25,Europe,4684288.466108818,432487992.6135763,748000882,0.5781918217224459
2021-06-26,Europe,4670341.2444490995,437158333.8580254,748000882,0.5844355860773242
2021-06-27,Europe,4725426.637055705,441883760.49508107,748000882,0.5907529939183696
2021-06-28,Europe,4760792.04928305,446644552.5443641,748000882,0.5971176816665359
2021-06-29,Europe,4747099.054531989,451391651.5988961,748000882,0.6034640632935725
2021-06-30,Europe,4799933.25774569,456191584.85664177,748000882,0.6098810787988372
2021-07-01,Europe,4837209.787452623,461028794.6440944,748000882,0.6163479291781028
2021-07-02,Europe,4823899.084369799,465852693.7284642,748000882,0.6227969845207538
2021-07-03,Europe,4874483.891248603,470727177.61971277,748000882,0.6293136665308274
2021-07-04,Europe,4913543.6823923355,475640721.3021051,748000882,0.6358825674514447
2021-07-05,Europe,4900736.268802501,480541457.57090765,748000882,0.6424343461815699
2021-07-06,Europe,4949081.431948311,485490539.00285596,748000882,0.6490507574065346
2021-07-07,Europe,4989795.945036212,490480334.9478922,748000882,0.6557215997345471
2021-07-08,Europe,4977605.634380898,495457940.58227307,748000882,0.6623761448750177
2021-07-09,Europe,5023728.477200326,500481669.0594734,748000882,0.6690923514973521
2021-07-10,Europe,5065968.979411918,505547638.0388853,748000882,0.6758650293127398
2021-07-11,Europe,5054502.313903823,510602140.3527891,748000882,0.6826223773794816
2021-07-12,Europe,5098427.33184477,515700567.68463385,748000882,0.6894384486629975
2021-07-13,Europe,5142065.365815004,520842633.05044883,748000882,0.6963128594953298
2021-07-14,Europe,5131421.5592845045,525974054.60973334,748000882,0.7031730406565662
2021-07-15,Europe,5173180.013072909,531147234.62280625,748000882,0.7100890485618522
2021-07-16,Europe,5218087.8437530175,536365322.4665593,748000882,0.7170650936031373
2021-07-17,Europe,5208358.753189197,541573681.2197485,748000882,0.7240281318541928
2021-07-18,Europe,5247988.255969176,546821669.4757177,748000882,0.7310441506614663
2021-07-19,Europe,5294039.295011527,552115708.7707292,748000882,0.7381217349563622
2021-07-20,Europe,5285309.419668129,557401018.1903973,748000882,0.7451876483086785
2021-07-21,Europe,5322853.519820736,562723871.710218,748000882,0.7523037542490731
2021-07-22,Europe,5369922.726986306,568093794.4372042,748000882,0.7594827868628158
2021-07-23,Europe,5362269.233834993,573456063.6710392,748000882,0.7666515875459078
2021-07-24,Europe,5397776.995159277,578853840.6661985,748000882,0.7738678584421756
2021-07-25,Europe,5445741.2563327225,584299581.9225312,748000882,0.7811482526066477
2021-07-26,Europe,5439234.030595533,589738815.9531268,748000882,0.788419947281729
2021-07-27,Europe,5472759.6114650415,595211575.5645919,748000882,0.795736462199241
2021-07-28,Europe,5521498.092962996,600733073.6575549,748000882,0.8031181354376463
2021-07-29,Europe,5516199.812423474,606249273.4699783,748000882,0.8104927254216504
2021-07-30,Europe,5547802.045465118,611797075.5154434,748000882,0.8179095643304916
2021-07-31,Europe,5597196.524424405,617394272.0398679,748000882,0.8253924385611459
2021-08-01,Europe,5593162.756192074,622987434.79606,748000882,0.8328699200598804
2021-08-02,Europe,5622904.729965555,628610339.5260255,748000882,0.8403871635087531
2021-08-03,Europe,5672839.900694621,634283179.4267201,748000882,0.8479711651285461
2021-08-04,Europe,5670119.219077408,639953298.6457975,748000882,0.8555515294777386
2021-08-05,Europe,5698067.863161348,645651366.5089588,748000882,0.8631692582803115
2021-08-06,Europe,5748431.61942988,651399798.1283886,748000882,0.8708543182284492
2021-08-07,Europe,5747065.743553877,657146863.8719425,748000882,0.8785375521414727
2021-08-08,Europe,5773291.41837016,662920155.2903126,748000882,0.8862558470757427
2021-08-09,Europe,5823975.111698991,668744130.4020116,748000882,0.8940419008784158
2021-08-10,Europe,5823999.061504861,674568129.4635165,748000882,0.9018279866995083
2021-08-11,Europe,5848575.154136433,680416704.6176529,748000882,0.9096469282206714
2021-08-12,Europe,5899473.828232801,686316178.4458857,748000882,0.9175339160173419
2021-08-13,Europe,5900916.097473418,692217094.543359,748000882,0.9254228319791727
2021-08-14,Europe,5923918.624653451,698141013.1680125,748000882,0.9333424999464272
2021-08-15,Europe,5974931.226215418,704115944.3942279,748000882,0.9413303664984554
2021-08-16,Europe,5977813.971079714,710093758.3653076,748000882,0.9493220869829236
2021-08-17,Europe,5999321.190451953,716093079.5557595,748000882,0.9573425604005632
2021-08-18,Europe,6050350.756640288,722143430.3123999,748000882,0.9654312550829317
2021-08-19,Europe,6054689.998633636,728198120.3110335,748000882,0.9735257508841193
2021-08-20,Europe,6074782.029305231,734272902.3403387,748000882,0.9816471076572055
2021-08-21,Europe,6125735.852251155,740398638.1925899,748000882,0.9898365844341208
2021-08-22,Europe,6131541.693972633,746530179.8865625,748000882,0.9980338230223671
2021-08-23,Europe,6150300.147302075,752680480.0338645,748000882,1.006256139727205
2021-08-24,Europe,6201089.916084981,758881569.9499495,748000882,1.0145463571123832
2021-08-25,Europe,6208366.768556253,765089936.7185057,748000882,1.0228463028984847
2021-08-26,Europe,6225874.390040529,771315811.1085463,748000882,1.0311696545680626
2021-08-27,Europe,6276416.310630964,777592227.4191772,748000882,1.0395605755705208
2021-08-28,Europe,6285163.130850133,783877390.5500273,748000882,1.0479631901691089
2021-08-29,Europe,6301503.453897052,790178894.0039243,748000882,1.0563876500936054
2021-08-30,Europe,6351718.347616999,796530612.3515413,748000882,1.064879242149799
2021-08-31,Europe,6361928.885033261,802892541.2365745,748000882,1.0733844846409881
2021-09-01,Europe,6377185.897327475,809269727.133902,748000882,1.0819101241833855
2021-09-02,Europe,6426999.2784321485,815696726.4123341,748000882,1.090502359076542
2021-09-03,Europe,6438662.329063267,822135388.7413974,748000882,1.0991101862649908
2021-09-04,Europe,6452920.152157924,828588308.8935553,748000882,1.1077370746917854
2021-09-05,Europe,6502262.285191048,835090571.1787463,748000882,1.1164299284592907
2021-09-06,Europe,6515361.9521352025,841605933.1308815,748000882,1.125140295129868
2021-09-07,Europe,6528704.534825817,848134637.6657073,748000882,1.133868499456806
2021-09-08,Europe,6577510.472443627,854712148.1381509,748000882,1.1426619522865094
2021-09-09,Europe,6592026.431569913,861304174.5697209,748000882,1.1514748114557984
2021-09-10,Europe,6604537.2575329635,867908711.8272538,748000882,1.1603043963085244
2021-09-11,Europe,6652746.859531032,874561458.6867849,748000882,1.1691984324248228
2021-09-12,Europe,6668654.629168496,881230113.3159534,748000882,1.178113735587752
2021-09-13,Europe,6680416.439274831,887910529.7552282,748000882,1.187044763077202
2021-09-14,Europe,6727974.373586333,894638504.1288145,748000882,1.1960393706177668
2021-09-15,Europe,6745245.587069642,901383749.7158841,748000882,1.2050570679887034
2021-09-16,Europe,6756340.116712057,908140089.8325962,748000882,1.2140895976010309
2021-09-17,Europe,6803195.843176325,914943285.6757725,748000882,1.2231847684850357
2021-09-18,Europe,6821798.5231468035,921765084.1989193,748000882,1.232304809232724
2021-09-19,Europe,6832306.254852381,928597390.4537717,748000882,1.2414388977335078
2021-09-20,Europe,6878413.992578608,935475804.4463503,748000882,1.2506346275222044
2021-09-21,Europe,6898312.8259820985,942374117.2723324,748000882,1.2598569599979863
2021-09-22,Europe,6908312.757513239,949282430.0298457,748000882,1.2690926613504256
2021-09-23,Europe,6953631.4366861405,956236061.4665319,748000882,1.2783889491009075
2021-09-24,Europe,6974788.0494537745,963210849.5159856,748000882,1.287713521059706
2021-09-25,Europe,6984357.477537409,970195206.993523,748000882,1.2970508863564723
2021-09-26,Europe,7028850.67652954,977224057.6700525,748000882,1.306447734469453
2021-09-27,Europe,7051223.906973767,984275281.5770262,748000882,1.3158744932830524
2021-09-28,Europe,7060438.2267361665,991335719.8037624,748000882,1.3253135706914345
2021-09-29,Europe,7104074.095405644,998439793.8991681,748000882,1.3348109847538496
2021-09-30,Europe,7127620.265411532,1005567414.1645796,748000882,1.344339877616053
2021-10-01,Europe,7136552.785536551,1012703966.9501162,748000882,1.353880712336
2021-10-02,Europe,7179303.955599188,1019883270.9057153,748000882,1.363478700959226
2021-10-03,Europe,7203977.138739814,1027087248.0444552,748000882,1.3731096750825158
2021-10-04,Europe,7212698.912311425,1034299946.9567666,748000882,1.382752309317152
2021-10-05,Europe,7254542.395682915,1041554489.3524495,748000882,1.3924508839716174
2021-10-06,Europe,7280294.681437463,1048834784.033887,748000882,1.4021838867749985
2021-10-07,Europe,7288874.3523731,1056123658.3862602,748000882,1.4119283597131642
2021-10-08,Europe,7329791.428380021,1063453449.8146402,748000882,1.4217275345601
2021-10-09,Europe,7356573.181683665,1070810022.9963238,748000882,1.4315625138478432
2021-10-10,Europe,7365076.846613355,1078175099.8429372,748000882,1.4414088616581835
2021-10-11,Europe,7405052.938971556,1085580152.7819088,748000882,1.4513086533792465
2021-10-12,Europe,7432813.054377227,1093012965.836286,748000882,1.4612455575102998
2021-10-13,Europe,7441304.13977471,1100454269.9760609,748000882,1.4711938133464137
2021-10-14,Europe,7480328.68423021,1107934598.6602912,748000882,1.481194240971886
2021-10-15,Europe,7509014.834013622,1115443613.494305,748000882,1.4912330190197622
2021-10-16,Europe,7517553.988339798,1122961167.4826448,748000882,1.5012832130358968
2021-10-17,Europe,7555620.291860874,1130516787.7745056,748000882,1.5113842977721323
2021-10-18,Europe,7585179.167451603,1138101966.9419572,748000882,1.521524899675128
2021-10-19,Europe,7593824.16802763,1145695791.1099849,748000882,1.5316770590518969
